"Observation
Year","Standard
Week","Pest
Value",MaxT(°C),MinT(°C),RH1(%),RH2(%),RF(mm),WS(kmph),SSH(hrs),EVP(mm)
2001,32,0,29.4,23.1,91.1,76,0,7.7,0.7,2.7
2001,33,2,29.1,23.9,86.4,73.6,0,9,0.9,3.6
2001,34,82,28.7,23.4,91.1,75.9,0,12.1,3.1,3.1
2001,35,290,31.4,24.4,82.6,64.9,0,7.6,6.8,4.1
2001,36,45,32.1,24.6,88.6,71.6,0,6.7,5.4,4
2001,37,15,31.1,23.2,91.3,78.4,0,3.6,2.9,2.7
2001,38,121,32.1,23.5,90,74.7,0,3,5.7,3
2001,39,477,29.7,23,91,82.6,0,3.2,2.8,2.3
2001,40,819,30.2,22.7,92,83.1,0,4.2,4.3,3.9
2001,41,280,31.8,23,87.6,69.6,0,3.2,6.7,3.4
2001,42,768,29.8,22.9,91.1,82.9,0,4.1,5.3,2.2
2001,43,1091,31.5,22.4,91.9,72.4,0,3,7,2.8
2001,44,736,31.9,20.8,89.3,65.4,0,2.1,6.6,3.3
2001,45,0,27.4,21.5,91.4,85.3,0,7.1,0.7,1.8
2001,46,0,30.4,21.1,86.4,68.7,0,3.7,6.8,2.6
2001,47,0,31.3,19.6,85.9,66.7,0,4,8.9,3.4
2001,48,57,29.9,19,85.9,69.9,0,4.4,6,2.8
2001,49,1361,30.4,16.5,85.9,65.4,0,2.3,8.7,2.7
2001,50,1124,30.3,17.2,89.6,64.9,0,2.3,8.1,2.8
2001,51,47,26.5,17.9,85.6,67.1,0,6.1,3.9,2.9
2001,52,93,27.4,17.6,93.4,62.9,0,4.6,6.9,3
2002,1,16,26.9,16.6,88.3,61.3,20.1,6.2,7.5,3
2002,2,1,27.5,17.4,86.6,66.9,0,5.4,3.7,2.8
2002,3,6,28.9,17.2,92.1,67.1,0,1.8,4.7,2.3
2002,4,0,29.9,20.4,96,67.3,0,2.1,4.1,2.3
2002,5,38,28.9,18.7,90,70,0,4,1.5,2.8
2002,6,244,28.7,17.5,88.1,65.7,0,2.7,2.9,2.9
2002,7,1097,30.5,19,92,66.4,0,2,4.5,2.7
2002,8,709,32.1,17,91.4,54.3,0,1.2,6.8,3
2002,9,936,32,18,92.4,63.3,0,1.6,6.5,2.6
2002,10,1086,31,20.1,91.4,66.3,0,2.2,8.3,3
2002,11,380,31.8,20.1,87.1,58,0,1.9,7.5,3.4
2002,12,391,31.9,19.4,91.7,66,0,2.1,7.4,3.3
2002,13,684,32.4,21.6,85.6,62.7,0,3,9.5,3.9
2002,14,10491,32.9,21.7,87.3,60.7,0,3.8,9.6,4.3
2002,15,14088,32.9,21.7,86.4,60.7,0,3.6,10.3,4.3
2002,16,19257,33.6,22.7,86.9,55.7,0,4.2,10.4,5.1
2002,17,6695,34.1,23.2,86,60.4,0,4.4,10.3,5.2
2002,18,16271,34.7,24,85,58,0,4.1,9.3,5.5
2002,19,6304,39.1,27.4,82.1,49.4,5.3,7.1,9.7,6.7
2002,20,721,38.1,26.5,71.9,44,7.5,11.6,6.7,8.1
2002,21,767,37.1,26.4,82.6,50.4,0.8,7.8,7.5,6.5
2002,22,1519,36.2,24.7,85.1,57.9,13.6,6,8.5,5.2
2002,23,2320,35.1,24.7,87.3,67,32.4,5,5.1,4.8
2002,24,5146,34.6,25.5,79.6,66.7,2.6,6.4,4.1,4.8
2002,25,516,31.7,24.7,78.6,64.9,6.8,12,0.8,4.2
2002,26,34,34.1,25.1,79.7,56.9,6.2,7.8,9,5.9
2002,27,12,35.1,27.1,72.4,50.4,1.2,11.6,7.6,7.9
2002,28,0,35.2,26.9,71.4,50.4,8,11.7,5.9,7.6
2002,29,0,31.6,25.2,82,67,0,12.4,3.3,5
2002,30,0,32.7,25.1,84.4,65.4,29,10.4,6.9,5.3
2002,31,0,31.2,24.3,91.3,75.9,63.6,6.3,4,3.8
2002,32,11,27.7,23.2,89.6,81.9,51,13.2,2.6,2.6
2002,33,7,29.5,24.6,88.3,69.6,17.6,10.8,6.8,3.9
2002,34,4,29.3,24.3,89,75.3,1,8.5,5.7,3.9
2002,35,2,30.6,24.3,90.9,80,0,6.9,4.3,3.7
2002,36,37,29.9,24.7,90.6,75.1,0,5.6,4,3.7
2002,37,28,30.2,24.5,89.4,74,1,5.3,3.8,3.5
2002,38,66,32.8,24.4,88.1,70.3,7.2,3.7,6.8,3.3
2002,39,383,33,24.9,86.7,69.9,0,3.7,7.6,3.8
2002,40,1452,33,24,84.3,76.4,13.6,1.9,8.6,3.9
2002,41,917,30.2,23.2,94,84.7,46.6,2.9,4.1,2.3
2002,42,320,30.1,23.1,92.4,76.3,54,2.4,5.6,2.1
2002,43,1269,26.4,22.1,91.4,85,15.2,3.8,1.1,1.9
2002,44,5898,28.9,20.8,93.7,68.4,61.4,2.2,4.2,2.7
2002,45,7005,27.9,21.3,90.9,72.9,7.9,4.6,2.2,2.4
2002,46,1630,29.9,20.2,90.9,57.1,0,2.8,8.2,2.8
2002,47,1267,28.7,16.7,90.7,50.4,0,2.6,6.2,2.7
2002,48,2255,30.6,16.9,95.6,49.3,0,2.1,9.1,2.6
2002,49,3526,29,17.7,86.1,52.6,0,4.2,7.1,3.1
2002,50,1408,29.1,18,95.6,54.9,0,3,3.8,2.3
2002,51,1146,30.1,17.4,96.1,55.9,0,1.8,8.5,2.2
2002,52,2175,29,18.8,95,59.8,0,2.7,5.9,2.2
2003,1,1304,27.7,19.5,90.6,68.6,0,4.2,3.7,2.4
2003,2,300,27.3,18.2,91.6,61.4,0,3.2,1.5,2.3
2003,3,215,26,16.4,84.9,74.4,0,5,6.5,2.6
2003,4,550,28.6,19.1,97.6,84.1,0,2.6,6.7,2.3
2003,5,176,29.1,19.3,94.4,76.6,0,3.1,5.4,2.9
2003,6,47,27.4,19.8,85.4,69.6,0,4.2,5.2,3.3
2003,7,65,29.6,20.2,92,65.9,0,2.8,7.3,3.2
2003,8,409,30.3,21.1,90.3,66.9,0,2.3,3.7,3.1
2003,9,650,30.6,20.6,89.1,59.1,0,2.3,6.7,3.7
2003,10,518,31,21.9,93.1,65.3,0,2.3,8.9,3.3
2003,11,152,30.4,21.9,93.1,72.1,90,2.9,6.7,2.8
2003,12,374,31.1,21.5,92.6,66.9,0,2.1,9.6,3.3
2003,13,1426,31.6,21.6,88.6,61.9,0,2.7,9.2,3.7
2003,14,3421,32.4,22.8,88.9,58.5,0,3.4,8.4,4.4
2003,15,2255,32.9,23.2,88,54.6,0,3.7,8.5,4.7
2003,16,3879,33.1,23.1,92.7,62.6,0,4.6,10,5
2003,17,10499,34,23.1,91.1,65.1,0,4.8,9.6,5.1
2003,18,6058,34.1,25.8,82.7,61.9,0,5.2,9.7,5
2003,19,4733,34.2,25.1,89,63,0,3.9,5.5,4.3
2003,20,3224,35.9,26.2,88.3,61.1,0,4.9,3.3,4.4
2003,21,67,40,28.1,85.6,65.6,1.8,5,9.8,7.6
2003,22,14,41.5,28.3,74.1,39.3,0,5,9.2,7.7
2003,23,6,39.6,29.2,78.3,34.4,0,10,6.7,6.8
2003,24,152,32.1,25.4,87.3,59.7,69.2,5.9,3.8,4
2003,25,32,35.1,26.6,87.7,78.9,1.2,10.4,4.5,5.9
2003,26,0,31.6,23.7,95.1,81.7,94.4,7.7,3.1,4.3
2003,27,0,29.7,24.6,94.3,91.6,0,7.1,2.9,2.5
2003,28,0,30.4,25.6,93.3,88.4,0,9.7,3.8,3
2003,29,13,28,24.3,95.1,95.1,57.6,8.1,2.5,2.2
2003,30,5,28.9,24.3,95,77.1,102.6,12.1,3.3,3.6
2003,31,1,29.6,24.1,94.7,85.9,46,9,2.2,3.9
2003,32,3,29.6,25.4,95.1,91.4,16.2,9.1,4.8,3.1
2003,33,0,31.4,26.6,91.3,89.7,0,8,6.6,4.6
2003,34,7,27.5,24.8,96,94.3,19.4,8.1,1.2,2.1
2003,35,62,28.8,25.5,94.7,91.9,21.2,9.1,3.4,3.5
2003,36,336,29.2,24.9,90.3,79.9,13.6,7.1,5.2,3.4
2003,37,51,31,25.4,86.4,74.9,20.2,6.2,6.4,4.2
2003,38,14,29.9,24.8,91.7,79.7,52.8,5.7,5.5,3
2003,39,179,29.4,24.7,92.6,80.6,22.4,2.6,4.5,2.5
2003,40,1865,28.6,24.5,94.1,84.1,85.4,4.2,2.7,2.3
2003,41,1058,29,23.6,92.6,76.6,11.4,3.3,4.6,1.9
2003,42,2728,28.4,23.9,90.9,80.4,22.2,3.6,2.3,2.1
2003,43,1070,27.2,22.2,92.9,83.6,136.2,4.1,3,2.1
2003,44,1993,29.7,22.5,89.1,69.7,3.8,4.9,8.5,2.6
2003,45,354,29.6,21.5,89.4,67.1,0.8,2.4,8.5,2.9
2003,46,294,28.6,20.3,87,59.4,0,3.4,7.6,3.1
2003,47,172,29.5,20,87.6,64.4,0,3.3,6.6,3
2003,48,13,28.7,18.7,88.7,68.5,0,4.3,4.5,3
2003,49,,28.6,15.9,91.4,80.6,0,3.6,9,3.1
2003,50,,26.1,18.2,88,83.4,62.2,5.1,4.2,2.6
2003,51,,25.9,18.2,91.6,85.1,0,5.6,7.7,2.4
2003,52,,25.6,19.4,92.9,86.4,0,7.6,5.2,3.3
2004,1,3,25.4,18.4,94.6,82.3,0,5.1,7.1,2.5
2004,2,0,26.3,17.7,92.7,86.7,0,3.7,9.2,2.9
2004,3,0,26.5,21.6,90,87,0,2.4,8.8,2.3
2004,4,0,26.4,19.4,90.9,86.1,0,5,6.5,2.5
2004,5,0,27.4,21.1,94.9,87.3,0,2.1,7.1,2.2
2004,6,20,27.4,19.3,90.7,77.4,0,1.6,8.9,2.5
2004,7,103,27.7,17.8,93.1,63.1,0,1.5,9.8,2.7
2004,8,309,30.1,19.8,94.7,63.4,0,2.5,9.5,2.8
2004,9,273,29.4,19.9,94.5,64.3,0,2.2,9.4,3.2
2004,10,320,29.6,20.4,91.4,66.3,0,2.5,8.5,3.1
2004,11,332,32.1,20.5,93.7,56.7,0,1.9,8.8,3.4
2004,12,421,31,22.1,94.4,67.6,0,3.1,8.2,3.6
2004,13,560,31.5,23.1,90.9,65.7,0,2.9,9.2,3.8
2004,14,253,32.1,24.2,92.7,70,0,3.6,6.6,3.6
2004,15,3642,32.3,24.1,87.4,64,0,4.7,9.2,4.6
2004,16,6468,32.9,24.8,89.9,72.6,0,4.8,9.7,5
2004,17,3258,32.2,23.7,89.1,72.6,34.2,4.7,9,4.5
2004,18,1177,31.6,24.4,89.6,84.3,57.2,4.6,5.5,4.4
2004,19,2522,32.2,25.4,92.3,66.6,7.6,4.8,9.5,3.9
2004,20,671,33.3,27.4,90.1,79.1,0,8.2,2.3,4.6
2004,21,305,36.1,27.6,90.3,69,0,8.6,9,6.9
2004,22,2610,34.3,25.5,86.6,66.1,0,3.8,8.6,4.9
2004,23,3611,33.4,25.1,83.7,64,42.2,6,5.4,5
2004,24,3714,31.3,25.5,75.9,70.4,79.8,10.1,3.8,3.5
2004,25,623,33.1,27.2,86.4,70.7,0,11.9,7.6,6.4
2004,26,632,34.6,26.9,87.6,80,0,10.6,7.6,7.4
2004,27,2865,32.4,25.6,92.3,84.6,43.8,8,5,4.9
2004,28,1271,29.4,24.7,95.3,88.1,38.2,8,2.2,2.4
2004,29,126,31.4,25.6,93.4,82.7,7.4,7.6,5.3,4
2004,30,30,27.9,23.8,93.9,86.1,34,12.7,1.2,2.8
2004,31,21,29.8,24.5,89.7,79,19.7,10,3.4,3.6
2004,32,39,29.6,24.4,89.5,75.9,0,9.4,3.8,3.5
2004,33,36,30.5,25.5,86.7,70.7,11,7.9,5.7,4.5
2004,34,30,30.6,25.6,87.1,71.1,9.4,9.4,7.9,4.9
2004,35,41,31.9,25.6,81.7,68.6,0.4,5.9,8.7,4.4
2004,36,58,29.6,25.9,92,79.9,44.6,2.8,1.7,3.5
2004,37,151,29.9,25.2,85,72.1,28.2,6.8,6,3.3
2004,38,1129,31.2,24.9,89,73,11.2,3.7,5.5,3.3
2004,39,3795,30.7,23.7,88.9,78.1,33.4,2.9,7.2,2.9
2004,40,651,28.6,23.6,94,82.7,147.8,5.2,3.1,2.2
2004,41,199,29.9,23.6,91.6,82.7,72.4,2.7,5.8,3.1
2004,42,81,29.6,22.4,87.6,74.6,4.2,3.1,7.7,3.1
2004,43,103,29,22.4,87.4,72.3,8,4.2,9.6,2.9
2004,44,155,27.4,21.3,89.7,71,29.2,3.3,3.2,2.4
2004,45,390,28.4,20.9,86.1,72.1,0,3.3,5.6,2.2
2004,46,480,30.4,19.9,89.7,59.4,0.8,2.4,7.5,2.7
2004,47,11025,29.6,16.9,89.6,53.7,0,2.3,9.3,3.2
2004,48,10453,28.9,17.9,83.4,55.3,0,4.5,8.1,3.4
2004,49,2727,28.3,18.1,88.3,66.9,0,3.3,6.4,2.8
2004,50,1719,28.1,18.3,89,62.9,0,3.3,6.2,2.6
2004,51,579,27.4,18.2,92.7,49,0,2.3,8.1,2.4
2004,52,,27.3,19.1,93.9,75,0,4.1,7.2,2.3
2005,1,27,31.3,19.6,91.4,62.7,0,1.3,9.4,3.3
2005,2,16,30.8,21.4,92.6,64.4,0,2.4,8,3.4
2005,3,10,29.2,18.7,93.4,48.7,0,2.4,7.7,2.4
2005,4,3,27.9,19.2,90.9,65.3,0,3.8,6.3,2.4
2005,5,25,30.6,20.9,92.9,68.9,0,2.7,8.3,3.2
2005,6,417,33.4,24.1,91.7,64,0,3.2,8,4
2005,7,773,34.1,24.4,87.7,64.7,0,3.3,9.3,4.1
2005,8,253,35,24.6,88.7,61.3,0,3.7,7.5,4.6
2005,9,336,32.8,21.7,89.7,62.1,0,2.5,8.4,3.7
2005,10,686,31.1,20.6,91.4,64.4,0,1.8,9.3,3.5
2005,11,234,31.5,22.1,91.6,61.7,0,2.3,7.9,3.4
2005,12,54,32.3,22.5,91.1,74.9,0,2.6,9,3.6
2005,13,798,32.4,23.2,91.7,67.9,0,2.7,8.6,3.8
2005,14,6646,33.4,23.1,91,60.4,0,2.8,8.9,4
2005,15,8416,33.9,24.6,89.7,63.3,0,2.9,8.1,3.9
2005,16,2962,34.6,24.4,88.3,63.7,0,3.8,8.5,4.4
2005,17,3235,34.9,25.5,87.1,63,0,4.2,7.6,4.7
2005,18,5682,32.2,22.6,88.3,74.7,94.6,4.7,5.9,2.4
2005,19,1194,36.5,26.9,90.9,64.7,0,3.7,9.3,4.2
2005,20,5055,35.7,27,89,63.6,0,3.7,9.7,4.7
2005,21,4299,34.6,27.3,87.9,45.9,0,4.8,7.4,5
2005,22,6564,34.4,25,86.3,54.3,56.6,4.4,7,4.3
2005,23,3611,36.8,27.5,84.1,52.1,0,5.3,7,4.8
2005,24,3714,39.3,29.1,74,40.6,0,9.9,6.4,8.6
2005,25,623,36.7,27.4,87.3,62.3,13,9.5,7.2,7.8
2005,26,632,30.1,24.4,91.1,66.9,114.2,8.8,1.3,3.7
2005,27,2865,31,24.8,90.7,72,33,10.2,4.6,5.3
2005,28,1271,29.6,25.9,92.1,82.6,22.8,8.1,5.2,3.7
2005,29,126,31.7,25.9,87.6,85.6,0,4.9,6.5,3.8
2005,30,30,26.7,24.6,92.6,88,0,13.2,1.9,2.9
2005,31,21,29.9,26,90.7,78.1,27.4,12.5,2.8,4.8
2005,32,39,29.6,24.1,91.4,76.4,73,10.2,4,4.4
2005,33,36,29.7,25.7,91.7,81.1,15.2,8.3,4.2,4
2005,34,30,30.2,25.3,91.3,83.1,17.7,7.6,7.9,3.3
2005,35,41,31.9,25.2,93.4,76,65,6.4,7.2,3.6
2005,36,58,30.5,24.9,92.7,85.9,90.9,3,4.3,3.7
2005,37,151,27.1,25.1,89.4,80.3,19.7,2.9,2.9,3.5
2005,38,1129,27.1,24,87.3,84,58.1,2.1,3.5,3.4
2005,39,3795,29.8,24.9,91.1,79.1,13,1.6,4.4,3.3
2005,40,651,30.7,25.2,90.9,70.6,0.8,2,5.3,2.9
2005,41,199,29.6,23.6,93,84.1,99.2,1.6,3.9,2.7
2005,42,81,29.1,23.7,94,80.6,66.4,1.8,4,2.8
2005,43,103,27.9,23.9,92.7,82.7,53.6,2,3.4,2.9
2005,44,155,27.9,23.4,94.4,84.7,147.6,1.7,3.1,2.4
2005,45,390,28.2,21.6,87,71.6,3.4,2.3,7.2,2.5
2005,46,480,30.1,17.1,90.4,58.3,0,1.7,9.9,2.9
2005,47,11025,28.4,18.8,81.1,77.3,0,1.7,6.5,3
2005,48,10453,27.9,18.6,79.4,59,0,2.1,4.8,2.8
2005,49,2727,28.1,18.9,81.9,68.6,0,1.8,4.7,2.8
2005,50,1719,27.3,18.4,80.1,66.4,0,1.9,7.5,2.6
2005,51,579,26.3,21,83.4,77.7,0,2.1,3.8,2.5
2005,52,1019,27,18.2,90.3,78,0,2.5,8.8,2.6
2006,1,158,26.6,17.8,90.7,75.3,0,2.6,8.3,2.7
2006,2,16,27.8,20.1,93.7,72,0,2.6,6.6,2.8
2006,3,11,29.4,20.4,96,69,0,1.9,8,2.6
2006,4,1,28.2,19.3,92.9,79.9,0,2,7.7,2.4
2006,5,10,28.6,18.4,94,68.6,0,1.8,7.9,2.8
2006,6,74,29.8,18.7,94.3,76.1,0,1.7,8,2.9
2006,7,747,29.4,18.8,93.7,69,0,1.6,9,3
2006,8,1482,30.6,19.6,94.3,63.7,0,1.6,9.1,3.2
2006,9,878,30.7,19.9,93.7,59.3,0,1.5,7.8,3.4
2006,10,431,31.6,21.8,90.9,58.4,1.6,1.5,7.7,3.3
2006,11,266,30.4,22,85.1,65.1,3.2,1.4,7.7,3.4
2006,12,183,32.4,22.1,87.6,59.9,0,1.6,8.3,3.7
2006,13,415,33.2,22.5,92.9,55.9,0,1.9,8.3,4.1
2006,14,1601,31.8,23.4,90.7,64.3,0,2.1,8.4,4.4
2006,15,1645,32.5,23.2,87.3,65.7,0,2.3,8.6,4.7
2006,16,6669,32.7,22.8,85.1,64,42,2.7,7.6,4.8
2006,17,6965,34.5,24.1,88.7,53.4,0,2.7,8.2,5
2006,18,6745,35,23.7,83.7,53,13.8,2.9,9.3,4.7
2006,19,4669,34.1,26.1,83.9,60.4,0,3,8.9,4.8
2006,20,2230,33.9,25.7,88.7,62.4,77.4,4.2,5.5,5.7
2006,21,2608,32.1,25.7,87.3,57,1.8,4.1,4.7,6.6
2006,22,2913,33,26.9,83.9,55.9,0,3,6.4,6
2006,23,4689,34.1,26.8,86,59.6,1.4,3.6,6.3,6
2006,24,2385,36.1,27.7,88.7,53.9,0,5.1,8.1,4.8
2006,25,4080,32.1,23.6,89.7,66.7,123.1,6.4,3.2,5.3
2006,26,1887,28.2,25.8,90.4,83.7,88.6,5.6,0.9,5.5
2006,27,1173,29.7,26.5,80.3,71,13,6,5.5,5.1
2006,28,478,32.9,27.4,87.6,59.3,2.6,5.9,5.4,4.2
2006,29,196,31.9,27.1,88.7,62.9,20.4,5.4,4.3,3.9
2006,30,143,28.6,25.1,92.9,81,15.8,6.7,1.1,4.1
2006,31,74,27.3,25,91.6,81.6,83.2,5.6,1.7,4
2006,32,54,30,25.8,91.6,73.9,24,5.9,5.5,3.5
2006,33,61,29.9,25.5,88.3,66.4,14.3,5.1,5.7,4
2006,34,182,29.6,24.5,94.7,73.3,58.5,5.3,1.4,3.3
2006,35,179,28.7,25.2,92.1,74.6,12.4,4.2,3.3,3.6
2006,36,129,30.1,25.9,92.4,66,10,3,5.7,3.7
2006,37,119,30.1,25.4,90.1,72.4,42.6,2.9,4.7,3.5
2006,38,237,25.9,23.6,94.6,87,188.4,2.1,1,3.4
2006,39,570,29.9,25.1,90.3,66.1,5.2,1.6,6.9,3.3
2006,40,479,30.5,25.3,87.6,62.4,5,2,8.7,2.9
2006,41,580,32.2,25.4,90.1,55.1,3,1.6,7.7,2.7
2006,42,431,30.2,23.4,88.3,69.6,4.2,1.8,6.4,2.8
2006,43,324,29,22.7,87.4,69.1,16.8,2,5,2.9
2006,44,248,24,22.5,93.3,89.4,239.6,1.7,1.3,2.4
2006,45,573,27.7,22.1,89.6,67.7,12.6,2.3,5.3,2.5
2006,46,2205,27.8,21.4,84.6,64.7,0,1.7,6.8,2.9
2006,47,8489,27.4,21.5,85,55,0,1.7,7.9,3
2006,48,7073,28.4,21.7,89.3,65.6,0,2.1,5.9,2.8
2006,49,6830,28.1,19.9,89,61,0,1.8,7.7,2.8
2006,50,3766,28.5,18.8,91.1,65,0,1.9,6.1,2.6
2006,51,2560,24.6,20.6,85.6,79.6,0,2.1,7.3,2.5
2006,52,1133,25.5,20.8,90,70.4,0,2.5,5.2,2.6
2007,1,250,25.5,20.9,90.4,71,0,2.6,6.6,2.7
2007,2,162,23.7,19.6,92.4,70.7,0,2.6,7.1,2.8
2007,3,44,26.1,21.3,91,63,0,1.9,6.5,2.6
2007,4,17,26.3,21.6,91.4,68.9,0,2,7.3,2.4
2007,5,98,26.7,20.1,91.6,58,0,1.8,8.6,2.8
2007,6,688,26.1,21.1,93.6,58.9,0,1.7,8.6,2.9
2007,7,1469,26.6,21.9,90.7,61.1,13,1.6,7.3,3
2007,8,3398,26.6,19.6,86.7,53.1,0,1.6,9.9,3.2
2007,9,2201,27.9,21.3,88.6,58,0,1.5,8,3.4
2007,10,3605,27.6,22.9,90.9,66.7,0,1.5,7.6,3.3
2007,11,3819,28.6,21.9,86.4,55.3,0,1.4,8.6,3.4
2007,12,1837,29.8,22.7,92,51.1,0,1.6,7.3,3.7
2007,13,1174,31.4,22.8,93.4,44,0,1.9,7.6,4.1
2007,14,2658,31.3,22.7,93.6,42.7,0,2.1,8.1,4.4
2007,15,19677,31.8,23.2,82.3,38.3,0,2.3,8.9,4.7
2007,16,17709,32.4,23.3,80.3,34.1,6.6,2.7,8.3,4.8
2007,17,15331,34.2,26,82.7,50.7,0,2.7,9.8,5
2007,18,11658,34,26.2,77.1,51.7,1.2,2.9,7.7,4.7
2007,19,11622,36.9,28.1,79,41.6,0,3,6.8,4.8
2007,20,4081,40,29,80.9,39.9,0,4.2,8.2,5.7
2007,21,1359,38,28.5,77.4,57.3,5,4.1,8.8,6.6
2007,22,882,35.1,28.9,78.6,55.1,0,3,7.5,6
2007,23,965,35.5,27.3,83.3,50.4,8.2,3.6,5.4,6
2007,24,2206,34.5,27.1,81.6,53.4,72.8,5.1,7.6,4.8
2007,25,2449,32.1,26.9,88.6,67.5,46.6,6.4,2.9,5.3
2007,26,634,28.1,25.2,91.4,80.7,95.4,5.6,1.8,5.5
2007,27,61,31.8,28.4,81.3,58.4,3.4,6,6.3,5.1
2007,28,150,30.8,26.1,91.6,72.4,51.4,5.9,3,4.2
2007,29,24,31.2,25.8,91.1,73.9,79.8,5.4,5.3,3.9
2007,30,15,30.5,26.7,90.4,78.4,12.1,6.7,4.7,4.1
2007,31,13,29.7,25.3,91.6,75,80,5.6,3.1,4
2007,32,19,29.8,25.9,85.6,71,51.2,5.9,3.3,3.5
2007,33,36,29.8,26.4,90.9,70.3,28.4,5.1,5.1,4
2007,34,17,29.5,25.3,94.7,69.7,38,5.3,2.8,3.3
2007,35,6,28.2,24.4,93.7,84,87.4,4.2,1.6,3.6
2007,36,13,28.3,26.3,92.3,70,30.6,3,4.5,3.7
2007,37,10,29.7,26.4,91.9,78.6,23,2.9,5,3.5
2007,38,26,25,24.7,90.3,89.6,125.6,2.1,0.9,3.4
2007,39,122,29.4,26.3,92.9,74,98.4,1.6,2,3.3
2007,40,149,28.5,24.1,94.1,77.6,78.4,2,2.2,2.9
2007,41,544,31.4,25.3,89,58.4,0,1.6,6.6,2.7
2007,42,260,29.8,24.1,90.1,71.4,21,1.8,5.7,2.8
2007,43,234,27.8,22.4,87.4,77.7,15.8,2,5.9,2.9
2007,44,363,26.4,23,89,83.6,49.5,1.7,4.3,2.4
2007,45,461,29.5,22.6,92.6,57.3,1.4,2.3,7.9,2.5
2007,46,399,28.9,18.4,85.7,68.9,0,1.7,9.4,2.9
2007,47,434,27.6,19.4,86.4,66.3,0,1.7,5.5,3
2007,48,1335,28.1,19.5,86.1,60.4,0,2.1,5.7,2.8
2007,49,712,27.4,19,84.9,64.4,0,1.8,5.9,2.8
2007,50,493,27.3,21.1,83.3,66.4,0,1.9,3.2,2.6
2007,51,303,28,21.1,82.4,56.3,2.6,2.1,5.4,2.5
2007,52,385,29.8,20.2,92.3,57.9,0,2.5,6.4,2.6
2008,1,137,24.8,18.1,87.6,64.1,0,2.6,8.8,2.7
2008,2,152,26.3,18.6,85.3,55.9,0,2.6,8.6,2.8
2008,3,99,26.6,19.4,95.3,70,0,1.9,7.9,2.6
2008,4,34,27.6,21.2,89,63.4,0,2,7.2,2.4
2008,5,68,27.1,21.3,91.3,68.6,0.6,1.8,6.1,2.8
2008,6,111,26.3,22.4,89.7,66.5,4,1.7,5.6,2.9
2008,7,358,27.9,20.4,90.6,64.2,42,1.6,6.5,3
2008,8,1285,29.6,19.4,89.7,62.1,0,1.6,9,3.2
2008,9,1558,31.1,19.9,91.1,58.1,0,1.5,8.4,3.4
2008,10,1155,31.6,17,89.6,48,0,1.5,7.6,3.3
2008,11,994,31.6,21.1,88.3,50.3,0,1.4,7.1,3.4
2008,12,296,28.6,21.9,91.3,71.6,114.6,1.6,3.4,3.7
2008,13,573,30.6,21.9,90.1,54.6,16.8,1.9,6.9,4.1
2008,14,2056,32,21.9,83.1,45.9,0,2.1,8.8,4.4
2008,15,6857,32,22.1,88.1,37.7,0,2.3,8.2,4.7
2008,16,3819,32.6,24.3,87.1,32.7,0,2.7,9,4.8
2008,17,6541,33.1,23.9,91.7,31.4,0,2.7,7.1,5
2008,18,3881,38.6,26.8,90.7,45.1,0,2.9,6.5,4.7
2008,19,2446,39.4,27.3,89.6,36.1,0,3,8.2,4.8
2008,20,1175,42.5,27.9,82.1,29.4,0,4.2,9.1,5.7
2008,21,710,38.1,26.4,82.1,45.6,55,4.1,7.2,6.6
2008,22,771,37.1,25.6,84.3,48.6,12,3,8.2,6
2008,23,1302,35.1,25.1,91.9,54.7,33.8,3.6,2.5,6
2008,24,1368,30.6,24,85.7,73.3,67,5.1,0.4,4.8
2008,25,584,35.7,26.9,86.6,71.4,0.4,6.4,0.5,5.3
2008,26,787,33.9,24.4,90.9,70.1,40.2,5.6,2.4,5.5
2008,27,247,32.8,25.9,90.4,73.4,8.6,6,2.4,5.1
2008,28,244,31.4,26.3,91.3,70.3,91,5.9,5,4.2
2008,29,63,31.7,24.1,90.9,72.4,128.6,5.4,3.7,3.9
2008,30,5,28.4,23.6,91.1,79.7,99.2,6.7,2,4.1
2008,31,10,28.4,23.8,89.9,74.9,152.1,5.6,1,4
2008,32,0,26.9,23.2,89.6,82.3,159.8,5.9,2.5,3.5
2008,33,3,30.9,24.4,88,73.4,46.7,5.1,4.6,4
2008,34,22,30.4,24.1,88.3,73.9,32.2,5.3,3.3,3.3
2008,35,8,31.7,24.9,78.7,66.7,31.1,4.2,8.4,3.6
2008,36,28,30.2,24.6,86.1,72.9,286.4,3,4.1,3.7
2008,37,,27.4,24,92.7,86,84.4,2.9,2.5,3.5
2008,38,28,30.6,24.7,89,76.4,4.4,2.1,3.3,3.4
2008,39,16,31.9,23.4,87.7,72.1,0.2,1.6,7.2,3.3
2008,40,79,31.6,23.6,91.7,82,7.5,2,6.1,2.9
2008,41,35,31.9,24.6,90.7,77.7,4.8,1.6,7.1,2.7
2008,42,59,30.7,23.2,91.7,81.1,20.2,1.8,6.2,2.8
2008,43,62,28.5,22,90.3,82.7,27,2,4.2,2.9
2008,44,215,31.5,20,86.9,72.1,0,1.7,8.9,2.4
2008,45,309,30.6,19.7,87,65.4,0,2.3,7.8,2.5
2008,46,389,27.9,21.1,89.7,74.7,96.5,1.7,4.2,2.9
2008,47,895,30.4,22.4,88.6,71.4,0,1.7,6.4,3
